"","name_textgrid_file","label","start_time","end_time","duration","previousLabel","followingLabel","mean_F0(Hz)","min_F0(Hz)","max_F0(Hz)","std_dev_F0(Hz)","mean_F1(Hz)","min_F1(Hz)","max_F1(Hz)","std_dev_F1(Hz)","mean_F2(Hz)","min_F2(Hz)","max_F2(Hz)","std_dev_F2(Hz)","mean_HNR(dB)","min_HNR(dB)","max_HNR(dB)","std_dev_HNR(dB)","syll","previous_syll","next_syll","word","previous_word","next_word","pos_dismo","previous_pos_dismo","next_pos-dismo","speaker","previous_speaker","next_speaker","genre","formality","nb_of_speakers","situation_type","interaction","preparation","media","professionalism","naturality","year_of_recording","speaker_gender","speaker_nationality","pos_dismo_large"
"51","conv-f_2.TextGrid","k",46.83,46.91,0.0799999999999983,"a~","O","163.58359288671105","162.85218968101435","165.46322664179658","0.8509593400871756",727.035633881807,"414.4411353946375",941.631113169246,151.469618467909,1333.19927257825,973.346502102201,1943.00138949904,324.507395701123,"5.625132499265782",-200,8.98387216895375,"3.0844469280976967","kOR","a~","k@","encore","_","que","ADV","_","CON:sub","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","Adv"
"52","conv-f_2.TextGrid","k",47.07,47.21,0.140000000000001,"R","@","275.1836352413417","271.5996439105436","277.9659196874669","2.209111234432271",794.212704351345,"341.9620823756609",961.539283323908,146.310947475101,1544.877965648,806.066621013158,2271.39554448481,400.940878563063,"-0.6118832667214572",-200,26.8355383703269,"3.510469177793725","k@","kOR","_","que","encore","_","CON:sub","ADV","_","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","SC"
"53","conv-f_2.TextGrid","a",64.37,64.41,0.039999999999992,"p","R","228.41137996397828","212.35969705718907","241.6358569838773","8.720498892401425",859.767421243518,"772.1869592946064",941.551448383534,67.8707577145142,1154.91554054039,892.385409761289,1517.05355765775,199.318105650599,"6.40678407622806",3.85874558071517,8.86538468741417,"2.059429272968334","paRs","kl@","k@","parce","siècle","que","CON:sub","NOM:com","DET:dem","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","SC"
"54","conv-f_2.TextGrid","k",64.55,64.6,0.0499999999999972,"s","@","234.54373543028973","227.6791036811131","239.66240818763256","4.728296273969526",766.23374538088,"384.54110261550386",1273.68059922735,302.967168424014,1587.37208792503,1341.04128084573,1709.99106503693,106.45944756218,"4.58922984960094",-200,5.73720905579198,"1.6234877627176696","k@","paRs","s@","que","parce","ce","CON:sub","NOM:com","DET:dem","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","SC"
"55","conv-f_2.TextGrid","k",104.16,104.24,0.0799999999999983,"o~","l","175.12300487752785","117.43652948266164","261.2479514864109","68.75307222436159",630.821259806852,"294.48998433104254",1003.47972584667,205.351291577299,1910.10069289467,703.780463003715,2333.6497935921,401.855050653895,"7.047241460850857",-0.580885882028257,12.6763260178105,"4.699808570680244","do~k","_","lE","donc","_","les","CON:coo","_","DET:def","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","Adv"
"56","conv-f_2.TextGrid","k",138.08,138.17,0.089999999999975,"o~","l","--undefined--","--undefined--","--undefined--","--undefined--",620.768157916666,"476.84990281948035",938.196546177214,133.415618272703,1694.97883988279,1237.60958492842,1905.62729589772,194.95185853079,"3.320904781847205",-200.029032939382,12.4116225416069,"4.8333863708157105","do~k","e","l9~s","donc","et","l'instabilité","CON:coo","CON:coo","DET:def","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","Adv"
"57","conv-f_2.TextGrid","a",174.28,174.31,0.0300000000000011,"p","R","--undefined--","--undefined--","--undefined--","--undefined--",823.599474235831,"417.33333711590956",1100.027445265,252.025883216665,1366.5200697376,782.384811801177,1775.86101973936,456.23786130664,"2.5305598332255097",0.878390543442992,4.94741818497293,"2.1288984023921604","paRs","tik","k@","parce","politique","que","CON:sub","NOM:com","PRP","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","SC"
"58","conv-f_2.TextGrid","k",174.44,174.49,0.0500000000000114,"s","@","262.7114986201147","255.9488393495983","274.7350135046362","7.033410494947114",701.461652934442,"404.24626644770984",1136.35048762941,251.626751664205,1676.23365901548,1238.28509976773,2394.93226717588,283.946075149797,"2.8992587090635062",-200,4.50551775069265,"1.9185965795288924","k@","paRs","d@","que","parce","de","CON:sub","NOM:com","PRP","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","SC"
"59","conv-f_2.TextGrid","k",230.71,230.82,0.109999999999985,"o~","2","169.56879128982845","168.75614451972422","171.05374368015455","0.6627259486808882",703.558554867547,"344.9056449550514",1229.10083251028,300.357924037104,1760.80872568224,1289.7569228005,2144.75780436339,288.308213357502,"6.6407276985078605",-200.000267151683,29.6065254823529,"7.355881502633294","do~","fys","2","donc","dreyfus","euh","CON:coo","NOM:pro","ITJ","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","Adv"
"60","conv-f_2.TextGrid","k",244.26,244.32,0.0600000000000023,"o~","z","254.35363097156602","250.2067843270388","258.8585059395594","3.8523714542482153",655.278551287122,"331.6492253291572",1041.55868278399,268.610197304179,1662.92939634969,1138.0829924957,1860.80585461943,196.715958244215,"1.7153019796622802",-200,3.01829377012837,"0.9583228991843297","do~k","e","zO","donc","et","zola","CON:coo","CON:coo","NOM:pro","L1","--undefined--","--undefined--","formal_interaction","formal",1,"monologue","semi_interactive","non_prepared","non_media","professional","natural","2008","F","BE","Adv"
"61","conv-f_3_loc1.TextGrid","k",81.8535,81.9228,0.0692999999999984,"9~","@","115.73074953744349","112.17569606133843","123.35730533552683","3.103903743076861",412.673743450785,"91.8673511249743",1525.47316566349,373.802595890226,1637.72243878763,1358.82499180947,2121.18286753861,211.716715136462,"4.140033134198019",-200.007245688366,10.4192363223658,"3.6178718414942406","k@","bj9~","_","que","bien","_","CON:sub","ADV","_","L1","L2+L1","gap","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","SC"
"62","conv-f_3_loc1.TextGrid","k",98.1219,98.2199,0.097999999999999,"o~","2","112.9576040577431","107.38879445761242","119.25594639089361","5.812404236701475",356.64505319921,"160.78076841637247",525.630891988778,88.0393373516846,1741.66518900716,1569.34495111492,1989.99326569071,116.061834272201,"4.6848526073854995",-200.012341440823,8.53586515057616,"2.9411490855785103","do~k","_","2","donc","_","euh","CON:coo","_","ITJ","L1","gap","L2+L1","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","Adv"
"63","conv-f_3_loc1.TextGrid","k",124.1792,124.2092,0.0300000000000011,"o~","s","112.76886770307135","111.03096302211821","114.24209660307","1.0813088174645262",301.917271317306,"238.10478307166403",352.540765192917,40.4367387048727,1498.87846446441,1265.76359471068,1828.02199758032,179.080978304309,"8.781697112581124",5.86264273060666,11.1612662543909,"2.6082305186793886","do~k","Ra~s","sa","donc","références","ça","CON:coo","NOM:com","PRO:dem","L1","gap","gap","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","Adv"
"64","conv-f_3_loc1.TextGrid","a",161.1151,161.1694,0.0542999999999836,"p","s","96.05461196147924","92.40915586743216","99.99350990734492","2.1918739413145083",366.509407489161,"347.4400879242827",393.125211359187,16.9987084887677,1534.80129767051,1456.94551178627,1629.23632522033,61.4760144670744,"2.3561157905025882",-0.0207028722037475,5.54641572798893,"2.7003362729102163","pas","Zi","k@","parce","phénoménologie","que","CON:sub","NOM:com","PRP:det","L1","L2+L1","gap","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","SC"
"65","conv-f_3_loc1.TextGrid","k",161.2177,161.2781,0.0603999999999871,"s","@","96.30734069438088","93.83300652743824","99.59905816923602","1.8982208144796968",523.215409397168,"73.10018878154293",1437.65607415956,425.390099768048,1512.4682078701,1176.46377395533,2234.46055675272,338.669347708459,"3.6036468531263686",-3.92921317775796,11.1980093719213,"5.974597613539631","k@","pas","a~","que","parce","au","CON:sub","NOM:com","PRP:det","L1","L2+L1","gap","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","SC"
"66","conv-f_3_loc1.TextGrid","k",163.9088,163.9823,0.0734999999999957,"o~","2","104.29673147337296","101.30482292445451","108.74971647875954","2.3090654337865044",306.763293666887,"265.5078377918079",346.545552769087,26.6559741674911,1690.64393235665,1592.92931117687,1818.02737090952,76.2258281259832,"4.879280097421134",-0.354088930720806,10.6614223222942,"3.9335110682462893","do~k","mwa","2","donc","moi","euh","CON:coo","PRO:per:ton","ITJ","L1","L2+L1","gap","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","Adv"
"67","conv-f_3_loc1.TextGrid","a",185.3416,185.3916,0.0500000000000114,"p","R","102.15374328448956","97.49387281409972","108.92493396551279","3.9632271385394664",467.281674562264,"414.2292680151028",511.683641602208,35.2637388679016,1460.82241835011,1379.38749379838,1536.33359821091,50.1191983296749,"1.8313886456304227",-3.02880862991974,5.90924859485899,"3.583222454985182","paRs","fEt","k@","parce","fait","que","CON:sub","NOM:com","PRO:per:sjt","L2+L1","L1","L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","SC"
"68","conv-f_3_loc1.TextGrid","k",185.4516,185.4816,0.0299999999999727,"s","@","268.5281700282283","264.2773427387766","278.73322476145324","2.9139132630068647",496.859215965201,"424.789687681351",514.963644293463,17.2672825389479,2139.83802346015,1908.15761943854,2235.2252796235,19.9823244649462,"11.96355439269965",2.60284006009241,17.4567330498421,"7.372057373477228","k@","paRs","vun","que","parce","vous","CON:sub","NOM:com","PRO:per:sjt","L2+L1","L1","L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","F","BE","SC"
"69","conv-f_3_loc2.TextGrid","k",15.276,15.306,0.0299999999999994,"l","w","--undefined--","--undefined--","--undefined--","--undefined--",583.084277145061,"430.1245439643714",737.491651832288,101.795818283438,1387.45076352508,1105.00235299802,1883.14082000674,372.846688362346,"-1.6840977768830556",-200,-1.15612647370473,"0.7466641774985807","kwa","kabl","do~k","quoi","remarquables","donc","ITJ","ADJ","CON:coo","L2","L2+L1","L1+L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","Ij"
"70","conv-f_3_loc2.TextGrid","a",15.336,15.4431,0.107099999999999,"w","d","157.8416616399789","151.1588610963061","168.03505510433442","4.5491902639239115",412.413535517178,"299.7711615719542",565.800791347712,76.7543969399178,1547.46903154965,1316.72334224488,1621.69518625552,90.104750762208,"10.25158269112367",4.35256722888524,13.1421293198316,"2.757294112874025","kwa","kabl","do~k","quoi","remarquables","donc","ITJ","ADJ","CON:coo","L2","L2+L1","L1+L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","Ij"
"71","conv-f_3_loc2.TextGrid","k",15.6581,15.7081,0.0500000000000007,"o~","2","--undefined--","--undefined--","--undefined--","--undefined--",771.417318971241,"271.8140499307947",1275.20467505509,379.689093040786,1882.3315058813,1464.50377017483,2163.31884044645,200.066354094515,"4.296631242253254",-2.00800126151663,10.3647990416832,"4.425944999420015","do~k","kwa","2","donc","quoi","euh","CON:coo","ITJ","ITJ","L2","L2+L1","L1+L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","Adv"
"72","conv-f_3_loc2.TextGrid","k",19.5633,19.6281,0.0647999999999982,"o~","2","142.954553679673","139.4858166013582","145.96261109013994","2.3298561313232624",626.61714042626,"--undefined--",1592.62661343884,521.258604864609,1787.09557252796,1260.45075257266,2347.87470180215,268.469011642658,"5.339940092094071",-2.26159737568215,20.8617197864714,"7.890549608034479","do~k","e","2","donc","et","euh","CON:coo","CON:coo","ITJ","L2","L2+L1","L1+L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","Adv"
"73","conv-f_3_loc2.TextGrid","a",34.0828,34.1428,0.0600000000000023,"p","R","--undefined--","--undefined--","--undefined--","--undefined--",481.505883630433,"400.6284735713269",543.452383086561,52.707323347472,1712.6583042026,1608.34616547597,1863.70128463591,54.8330848372665,"1.9184551568723474",-1.29083838422626,4.49674650381456,"1.845330525658804","paRs","_","kil","parce","_","qu'","CON:sub","_","PRO:per:sjt","L2+L1","L1","L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","SC"
"74","conv-f_3_loc2.TextGrid","k",34.2428,34.2728,0.029999999999994,"s","i","158.24876814873014","99.09894994861065","216.6757001759231","55.46530199525048",274.76620538438,"51.003577561686484",450.552446676056,141.181978514147,1746.50131822693,1703.41824785235,1814.09588441472,43.8414806795679,"3.8372608863712037",2.5263133247065,5.15483286396979,"1.2797401629646714","kil","paRs","fo","qu'","parce","il","CON:sub","_","PRO:per:sjt","L2+L1","L1","L2","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","SC"
"75","conv-f_3_loc2.TextGrid","a",61.4355,61.4655,0.0300000000000011,"p","R","190.41489969750612","188.44517159911805","194.33951126510004","1.467137648226636",467.130050663492,"403.58804912090505",507.128741073105,40.6783653119515,1412.87375513669,650.338240532282,1614.49388104758,413.841947954752,"12.1866845074175",9.24894098403308,13.8423584290122,"2.5510091736084664","paRs","ma~","k@","parce","légèrement","que","CON:sub","ADV","PRO:dem","L2","L2+L1","gap","formal_interaction","formal",2,"dialogue","interactive","non_prepared","non_media","professional","natural","2011","M","BE","SC"
